Timestamp,Device,IP Address,Status,Latency (ms),CPU (%),RAM (%)
2026-08-13 23:15:17,Google DNS,8.8.8.8,NORMAL,60.66,,
2026-08-13 23:15:18,Cloudflare DNS,1.1.1.1,NORMAL,24.79,,
2026-08-13 23:15:18,Local PC,localhost,NORMAL,,17.1,65.2
2026-08-13 23:15:24,Home Router,192.168.1.1,NORMAL,18.77,,
2026-08-13 23:15:24,Google DNS,8.8.8.8,NORMAL,60.72,,
2026-08-13 23:15:24,Cloudflare DNS,1.1.1.1,NORMAL,21.91,,
2026-08-13 23:15:24,Local PC,localhost,NORMAL,,16.5,65.2
2026-08-13 23:15:30,Home Router,192.168.1.1,NORMAL,18.77,,
2026-08-13 23:15:30,Google DNS,8.8.8.8,NORMAL,60.26,,
2026-08-13 23:15:30,Cloudflare DNS,1.1.1.1,NORMAL,18.97,,
2026-08-13 23:15:30,Local PC,localhost,NORMAL,,4.0,65.3
2026-08-13 23:15:36,Home Router,192.168.1.1,NORMAL,16.32,,
2026-08-13 23:15:36,Google DNS,8.8.8.8,NORMAL,61.67,,
2026-08-13 23:15:36,Cloudflare DNS,1.1.1.1,NORMAL,24.4,,
2026-08-13 23:15:36,Local PC,localhost,NORMAL,,15.5,64.7
2026-08-13 23:15:42,Home Router,192.168.1.1,NORMAL,20.19,,
2026-08-13 23:15:42,Google DNS,8.8.8.8,NORMAL,63.57,,
2026-08-13 23:15:42,Cloudflare DNS,1.1.1.1,NORMAL,29.96,,
2026-08-13 23:15:42,Local PC,localhost,NORMAL,,2.2,65.0
2026-08-13 23:15:48,Home Router,192.168.1.1,NORMAL,21.07,,
2026-08-13 23:15:48,Google DNS,8.8.8.8,NORMAL,59.77,,
2026-08-13 23:15:48,Cloudflare DNS,1.1.1.1,NORMAL,20.58,,
2026-08-13 23:15:48,Local PC,localhost,NORMAL,,19.9,65.3
2026-08-13 23:15:54,Home Router,192.168.1.1,NORMAL,12.26,,
2026-08-13 23:15:54,Google DNS,8.8.8.8,NORMAL,59.2,,
2026-08-13 23:15:54,Cloudflare DNS,1.1.1.1,NORMAL,25.11,,
2026-08-13 23:15:54,Local PC,localhost,NORMAL,,9.0,65.7
2026-08-13 23:16:00,Home Router,192.168.1.1,NORMAL,17.11,,
2026-08-13 23:16:00,Google DNS,8.8.8.8,NORMAL,62.11,,
2026-08-13 23:16:00,Cloudflare DNS,1.1.1.1,NORMAL,21.73,,
2026-08-13 23:16:00,Local PC,localhost,NORMAL,,5.5,66.0
2026-08-13 23:16:06,Home Router,192.168.1.1,NORMAL,12.11,,
2026-08-13 23:16:06,Google DNS,8.8.8.8,NORMAL,60.82,,
2026-08-13 23:16:06,Cloudflare DNS,1.1.1.1,NORMAL,21.55,,
2026-08-13 23:16:06,Local PC,localhost,NORMAL,,16.6,66.2
2026-08-13 23:16:12,Home Router,192.168.1.1,NORMAL,14.91,,
2026-08-13 23:16:12,Google DNS,8.8.8.8,NORMAL,61.83,,
2026-08-13 23:16:12,Cloudflare DNS,1.1.1.1,NORMAL,20.14,,
2026-08-13 23:16:12,Local PC,localhost,NORMAL,,10.8,64.9
2026-08-13 23:16:18,Home Router,192.168.1.1,NORMAL,12.61,,
2026-08-13 23:16:19,Google DNS,8.8.8.8,NORMAL,59.45,,
2026-08-13 23:16:19,Cloudflare DNS,1.1.1.1,NORMAL,26.79,,
2026-08-13 23:16:19,Local PC,localhost,NORMAL,,12.0,65.4
2026-08-13 23:16:25,Home Router,192.168.1.1,NORMAL,12.75,,
2026-08-13 23:16:25,Google DNS,8.8.8.8,NORMAL,60.85,,
2026-08-13 23:16:25,Cloudflare DNS,1.1.1.1,NORMAL,32.73,,
2026-08-13 23:16:25,Local PC,localhost,NORMAL,,16.3,65.5
2026-08-13 23:16:31,Home Router,192.168.1.1,NORMAL,12.58,,
2026-08-13 23:16:31,Google DNS,8.8.8.8,NORMAL,58.47,,
2026-08-13 23:16:31,Cloudflare DNS,1.1.1.1,NORMAL,23.63,,
2026-08-13 23:16:31,Local PC,localhost,NORMAL,,25.9,67.4
2026-08-13 23:16:37,Home Router,192.168.1.1,NORMAL,15.6,,
2026-08-13 23:16:37,Google DNS,8.8.8.8,NORMAL,61.8,,
2026-08-13 23:16:37,Cloudflare DNS,1.1.1.1,NORMAL,33.56,,
2026-08-13 23:16:37,Local PC,localhost,NORMAL,,11.3,67.9
2026-08-13 23:16:43,Home Router,192.168.1.1,NORMAL,11.12,,
2026-08-13 23:16:43,Google DNS,8.8.8.8,NORMAL,81.98,,
2026-08-13 23:16:43,Cloudflare DNS,1.1.1.1,NORMAL,39.22,,
2026-08-13 23:16:43,Local PC,localhost,WARNING,,5.5,75.5
2026-08-13 23:16:49,Home Router,192.168.1.1,NORMAL,12.46,,
2026-08-13 23:16:49,Google DNS,8.8.8.8,NORMAL,58.88,,
2026-08-13 23:16:49,Cloudflare DNS,1.1.1.1,NORMAL,19.47,,
2026-08-13 23:16:49,Local PC,localhost,WARNING,,17.5,77.7
2026-08-13 23:16:55,Home Router,192.168.1.1,NORMAL,12.1,,
2026-08-13 23:16:55,Google DNS,8.8.8.8,NORMAL,61.96,,
2026-08-13 23:16:55,Cloudflare DNS,1.1.1.1,NORMAL,19.19,,
2026-08-13 23:16:55,Local PC,localhost,WARNING,,10.1,78.4
2026-08-13 23:17:01,Home Router,192.168.1.1,NORMAL,13.02,,
2026-08-13 23:17:01,Google DNS,8.8.8.8,NORMAL,61.27,,
2026-08-13 23:17:01,Cloudflare DNS,1.1.1.1,NORMAL,20.86,,
2026-08-13 23:17:01,Local PC,localhost,WARNING,,13.5,78.5
2026-08-13 23:17:07,Home Router,192.168.1.1,NORMAL,11.27,,
2026-08-13 23:17:07,Google DNS,8.8.8.8,NORMAL,58.43,,
2026-08-13 23:17:07,Cloudflare DNS,1.1.1.1,NORMAL,21.83,,
2026-08-13 23:17:07,Local PC,localhost,WARNING,,7.6,78.7
2026-08-13 23:17:13,Home Router,192.168.1.1,NORMAL,12.59,,
2026-08-13 23:17:14,Google DNS,8.8.8.8,NORMAL,58.69,,
2026-08-13 23:17:14,Cloudflare DNS,1.1.1.1,NORMAL,19.09,,
2026-08-13 23:17:14,Local PC,localhost,WARNING,,5.7,78.2
2026-08-13 23:17:20,Home Router,192.168.1.1,NORMAL,14.91,,
2026-08-13 23:17:20,Google DNS,8.8.8.8,NORMAL,59.05,,
2026-08-13 23:17:20,Cloudflare DNS,1.1.1.1,NORMAL,19.23,,
2026-08-13 23:17:20,Local PC,localhost,WARNING,,5.1,78.2
2026-08-13 23:17:26,Home Router,192.168.1.1,NORMAL,15.48,,
2026-08-13 23:17:26,Google DNS,8.8.8.8,NORMAL,63.1,,
2026-08-13 23:17:26,Cloudflare DNS,1.1.1.1,NORMAL,22.93,,
2026-08-13 23:17:26,Local PC,localhost,WARNING,,13.3,78.6
2026-08-13 23:17:32,Home Router,192.168.1.1,NORMAL,12.69,,
2026-08-13 23:17:32,Google DNS,8.8.8.8,NORMAL,60.68,,
2026-08-13 23:17:32,Cloudflare DNS,1.1.1.1,NORMAL,26.48,,
2026-08-13 23:17:32,Local PC,localhost,WARNING,,9.1,78.3
2026-08-13 23:17:38,Home Router,192.168.1.1,NORMAL,10.69,,
2026-08-13 23:17:38,Google DNS,8.8.8.8,NORMAL,60.16,,
2026-08-13 23:17:38,Cloudflare DNS,1.1.1.1,NORMAL,19.68,,
2026-08-13 23:17:38,Local PC,localhost,WARNING,,11.1,78.6
2026-08-13 23:17:44,Home Router,192.168.1.1,NORMAL,12.31,,
2026-08-13 23:17:44,Google DNS,8.8.8.8,NORMAL,58.81,,
2026-08-13 23:17:44,Cloudflare DNS,1.1.1.1,NORMAL,19.51,,
2026-08-13 23:17:44,Local PC,localhost,WARNING,,9.0,77.8
2026-08-13 23:17:50,Home Router,192.168.1.1,NORMAL,13.94,,
2026-08-13 23:17:50,Google DNS,8.8.8.8,NORMAL,58.26,,
2026-08-13 23:17:50,Cloudflare DNS,1.1.1.1,NORMAL,19.45,,
2026-08-13 23:17:50,Local PC,localhost,WARNING,,4.5,77.9
2026-08-13 23:17:56,Home Router,192.168.1.1,NORMAL,12.28,,
2026-08-13 23:17:56,Google DNS,8.8.8.8,NORMAL,58.31,,
2026-08-13 23:17:56,Cloudflare DNS,1.1.1.1,NORMAL,19.16,,
2026-08-13 23:17:56,Local PC,localhost,WARNING,,8.0,78.1
2026-08-13 23:18:02,Home Router,192.168.1.1,NORMAL,11.68,,
2026-08-13 23:18:02,Google DNS,8.8.8.8,WARNING,114.38,,
2026-08-13 23:18:02,Cloudflare DNS,1.1.1.1,NORMAL,51.38,,
2026-08-13 23:18:02,Local PC,localhost,WARNING,,32.6,78.5
2026-08-13 23:18:08,Home Router,192.168.1.1,NORMAL,15.55,,
2026-08-13 23:18:09,Google DNS,8.8.8.8,NORMAL,63.99,,
2026-08-13 23:18:09,Cloudflare DNS,1.1.1.1,NORMAL,20.83,,
2026-08-13 23:18:09,Local PC,localhost,WARNING,,26.7,78.0
2026-08-13 23:18:15,Home Router,192.168.1.1,NORMAL,15.15,,
2026-08-13 23:18:15,Google DNS,8.8.8.8,NORMAL,58.75,,
2026-08-13 23:18:15,Cloudflare DNS,1.1.1.1,NORMAL,20.01,,
2026-08-13 23:18:15,Local PC,localhost,WARNING,,11.7,78.0
2026-08-13 23:18:21,Home Router,192.168.1.1,NORMAL,13.33,,
2026-08-13 23:18:21,Google DNS,8.8.8.8,NORMAL,58.2,,
2026-08-13 23:18:21,Cloudflare DNS,1.1.1.1,NORMAL,20.13,,
2026-08-13 23:18:21,Local PC,localhost,WARNING,,4.0,77.9
2026-08-13 23:18:27,Home Router,192.168.1.1,NORMAL,14.89,,
2026-08-13 23:18:27,Google DNS,8.8.8.8,NORMAL,61.68,,
2026-08-13 23:18:27,Cloudflare DNS,1.1.1.1,NORMAL,21.01,,
2026-08-13 23:18:27,Local PC,localhost,NORMAL,,14.5,72.0
2026-08-13 23:18:33,Home Router,192.168.1.1,NORMAL,13.22,,
2026-08-13 23:18:33,Google DNS,8.8.8.8,NORMAL,59.03,,
2026-08-13 23:18:33,Cloudflare DNS,1.1.1.1,NORMAL,24.39,,
2026-08-13 23:18:33,Local PC,localhost,NORMAL,,13.7,65.8
2026-08-13 23:18:39,Home Router,192.168.1.1,NORMAL,22.96,,
2026-08-13 23:18:39,Google DNS,8.8.8.8,NORMAL,59.1,,
2026-08-13 23:18:39,Cloudflare DNS,1.1.1.1,NORMAL,24.2,,
2026-08-13 23:18:39,Local PC,localhost,NORMAL,,7.5,65.0
2026-08-13 23:18:45,Home Router,192.168.1.1,NORMAL,17.99,,
2026-08-13 23:18:45,Google DNS,8.8.8.8,NORMAL,59.19,,
2026-08-13 23:18:45,Cloudflare DNS,1.1.1.1,NORMAL,18.77,,
2026-08-13 23:18:45,Local PC,localhost,NORMAL,,5.7,64.9
2026-08-13 23:18:51,Home Router,192.168.1.1,NORMAL,22.21,,
2026-08-13 23:18:51,Google DNS,8.8.8.8,NORMAL,72.23,,
2026-08-13 23:18:51,Cloudflare DNS,1.1.1.1,NORMAL,29.7,,
2026-08-13 23:18:51,Local PC,localhost,NORMAL,,3.7,65.1
2026-08-13 23:18:57,Home Router,192.168.1.1,NORMAL,20.94,,
2026-08-13 23:18:57,Google DNS,8.8.8.8,NORMAL,66.87,,
2026-08-13 23:18:57,Cloudflare DNS,1.1.1.1,NORMAL,32.03,,
2026-08-13 23:18:57,Local PC,localhost,NORMAL,,9.1,65.1
2026-08-13 23:19:04,Home Router,192.168.1.1,NORMAL,22.34,,
2026-08-13 23:19:04,Google DNS,8.8.8.8,NORMAL,63.03,,
2026-08-13 23:19:04,Cloudflare DNS,1.1.1.1,NORMAL,29.51,,
2026-08-13 23:19:04,Local PC,localhost,NORMAL,,13.4,65.0
2026-08-13 23:19:10,Home Router,192.168.1.1,NORMAL,11.9,,
2026-08-13 23:19:10,Google DNS,8.8.8.8,NORMAL,69.59,,
2026-08-13 23:19:10,Cloudflare DNS,1.1.1.1,NORMAL,73.45,,
2026-08-13 23:19:10,Local PC,localhost,NORMAL,,6.5,65.0
2026-08-13 23:19:16,Home Router,192.168.1.1,NORMAL,16.33,,
2026-08-13 23:19:16,Google DNS,8.8.8.8,NORMAL,61.63,,
2026-08-13 23:19:16,Cloudflare DNS,1.1.1.1,NORMAL,19.19,,
2026-08-13 23:19:16,Local PC,localhost,NORMAL,,9.3,65.0
2026-08-13 23:19:22,Home Router,192.168.1.1,NORMAL,22.14,,
2026-08-13 23:19:22,Google DNS,8.8.8.8,NORMAL,63.1,,
2026-08-13 23:19:22,Cloudflare DNS,1.1.1.1,NORMAL,35.45,,
2026-08-13 23:19:22,Local PC,localhost,NORMAL,,17.4,65.0
2026-08-13 23:19:28,Home Router,192.168.1.1,NORMAL,23.78,,
2026-08-13 23:19:28,Google DNS,8.8.8.8,NORMAL,63.27,,
2026-08-13 23:19:28,Cloudflare DNS,1.1.1.1,NORMAL,29.77,,
2026-08-13 23:19:28,Local PC,localhost,NORMAL,,2.7,65.3
2026-08-13 23:19:34,Home Router,192.168.1.1,NORMAL,22.87,,
2026-08-13 23:19:34,Google DNS,8.8.8.8,NORMAL,60.29,,
2026-08-13 23:19:34,Cloudflare DNS,1.1.1.1,NORMAL,25.17,,
2026-08-13 23:19:34,Local PC,localhost,NORMAL,,17.9,64.9
2026-08-13 23:19:40,Home Router,192.168.1.1,NORMAL,14.11,,
2026-08-13 23:19:40,Google DNS,8.8.8.8,NORMAL,71.08,,
2026-08-13 23:19:40,Cloudflare DNS,1.1.1.1,NORMAL,22.56,,
2026-08-13 23:19:40,Local PC,localhost,NORMAL,,6.1,64.8
2026-08-13 23:19:46,Home Router,192.168.1.1,NORMAL,14.01,,
2026-08-13 23:19:46,Google DNS,8.8.8.8,NORMAL,60.63,,
2026-08-13 23:19:46,Cloudflare DNS,1.1.1.1,NORMAL,20.7,,
2026-08-13 23:19:46,Local PC,localhost,NORMAL,,6.8,65.0
2026-08-13 23:19:53,Home Router,192.168.1.1,NORMAL,15.11,,
2026-08-13 23:19:53,Google DNS,8.8.8.8,NORMAL,63.79,,
2026-08-13 23:19:53,Cloudflare DNS,1.1.1.1,NORMAL,22.12,,
2026-08-13 23:19:53,Local PC,localhost,NORMAL,,10.8,65.0
2026-08-13 23:19:59,Home Router,192.168.1.1,NORMAL,11.54,,
2026-08-13 23:19:59,Google DNS,8.8.8.8,NORMAL,60.39,,
2026-08-13 23:19:59,Cloudflare DNS,1.1.1.1,NORMAL,21.38,,
2026-08-13 23:19:59,Local PC,localhost,NORMAL,,6.3,64.9
2026-08-13 23:20:05,Home Router,192.168.1.1,NORMAL,12.26,,
2026-08-13 23:20:05,Google DNS,8.8.8.8,NORMAL,62.24,,
2026-08-13 23:20:05,Cloudflare DNS,1.1.1.1,NORMAL,22.79,,
2026-08-13 23:20:05,Local PC,localhost,NORMAL,,8.6,65.1
2026-08-13 23:20:11,Home Router,192.168.1.1,NORMAL,12.97,,
2026-08-13 23:20:11,Google DNS,8.8.8.8,NORMAL,59.99,,
2026-08-13 23:20:11,Cloudflare DNS,1.1.1.1,NORMAL,19.72,,
2026-08-13 23:20:11,Local PC,localhost,NORMAL,,20.5,65.5
2026-08-13 23:20:17,Home Router,192.168.1.1,NORMAL,15.78,,
2026-08-13 23:20:17,Google DNS,8.8.8.8,WARNING,114.53,,
2026-08-13 23:20:17,Cloudflare DNS,1.1.1.1,NORMAL,62.16,,
2026-08-13 23:20:17,Local PC,localhost,NORMAL,,27.5,65.6
2026-08-13 23:20:23,Home Router,192.168.1.1,NORMAL,12.25,,
2026-08-13 23:20:23,Google DNS,8.8.8.8,NORMAL,59.87,,
2026-08-13 23:20:23,Cloudflare DNS,1.1.1.1,NORMAL,24.14,,
2026-08-13 23:20:23,Local PC,localhost,NORMAL,,36.5,65.8
2026-08-13 23:20:29,Home Router,192.168.1.1,NORMAL,21.4,,
2026-08-13 23:20:29,Google DNS,8.8.8.8,NORMAL,58.03,,
2026-08-13 23:20:29,Cloudflare DNS,1.1.1.1,NORMAL,18.35,,
2026-08-13 23:20:29,Local PC,localhost,NORMAL,,16.9,65.8
2026-08-13 23:20:35,Home Router,192.168.1.1,NORMAL,13.45,,
2026-08-13 23:20:35,Google DNS,8.8.8.8,NORMAL,58.91,,
2026-08-13 23:20:35,Cloudflare DNS,1.1.1.1,NORMAL,19.37,,
2026-08-13 23:20:35,Local PC,localhost,NORMAL,,7.6,66.4
2026-08-13 23:20:41,Home Router,192.168.1.1,NORMAL,17.98,,
2026-08-13 23:20:41,Google DNS,8.8.8.8,NORMAL,61.24,,
2026-08-13 23:20:42,Cloudflare DNS,1.1.1.1,NORMAL,34.51,,
2026-08-13 23:20:42,Local PC,localhost,NORMAL,,13.9,66.9
2026-08-13 23:20:48,Home Router,192.168.1.1,NORMAL,13.63,,
2026-08-13 23:20:48,Google DNS,8.8.8.8,NORMAL,58.68,,
2026-08-13 23:20:48,Cloudflare DNS,1.1.1.1,NORMAL,19.93,,
2026-08-13 23:20:48,Local PC,localhost,NORMAL,,10.2,65.6
2026-08-13 23:20:54,Home Router,192.168.1.1,NORMAL,19.56,,
2026-08-13 23:20:54,Google DNS,8.8.8.8,NORMAL,60.61,,
2026-08-13 23:20:54,Cloudflare DNS,1.1.1.1,NORMAL,28.06,,
2026-08-13 23:20:54,Local PC,localhost,NORMAL,,3.3,65.5
2026-08-13 23:21:00,Home Router,192.168.1.1,NORMAL,12.73,,
2026-08-13 23:21:00,Google DNS,8.8.8.8,NORMAL,58.13,,
2026-08-13 23:21:00,Cloudflare DNS,1.1.1.1,NORMAL,20.11,,
2026-08-13 23:21:00,Local PC,localhost,NORMAL,,18.3,66.1
2026-08-13 23:21:06,Home Router,192.168.1.1,NORMAL,18.21,,
2026-08-13 23:21:06,Google DNS,8.8.8.8,NORMAL,63.28,,
2026-08-13 23:21:06,Cloudflare DNS,1.1.1.1,NORMAL,23.7,,
2026-08-13 23:21:06,Local PC,localhost,NORMAL,,8.8,66.4
2026-08-13 23:21:12,Home Router,192.168.1.1,NORMAL,18.41,,
2026-08-13 23:21:12,Google DNS,8.8.8.8,NORMAL,59.67,,
2026-08-13 23:21:12,Cloudflare DNS,1.1.1.1,NORMAL,26.02,,
2026-08-13 23:21:12,Local PC,localhost,NORMAL,,14.2,66.7
2026-08-13 23:21:18,Home Router,192.168.1.1,NORMAL,13.42,,
2026-08-13 23:21:18,Google DNS,8.8.8.8,NORMAL,59.98,,
2026-08-13 23:21:18,Cloudflare DNS,1.1.1.1,NORMAL,21.06,,
2026-08-13 23:21:18,Local PC,localhost,NORMAL,,20.5,66.6
2026-08-13 23:21:24,Home Router,192.168.1.1,NORMAL,26.8,,
2026-08-13 23:21:24,Google DNS,8.8.8.8,NORMAL,66.11,,
2026-08-13 23:21:24,Cloudflare DNS,1.1.1.1,NORMAL,66.01,,
2026-08-13 23:21:24,Local PC,localhost,NORMAL,,4.5,66.8
2026-08-13 23:21:30,Home Router,192.168.1.1,NORMAL,25.49,,
2026-08-13 23:21:30,Google DNS,8.8.8.8,NORMAL,62.7,,
2026-08-13 23:21:30,Cloudflare DNS,1.1.1.1,NORMAL,24.1,,
2026-08-13 23:21:30,Local PC,localhost,NORMAL,,5.8,66.9
2026-08-13 23:21:36,Home Router,192.168.1.1,NORMAL,33.64,,
2026-08-13 23:21:37,Google DNS,8.8.8.8,WARNING,120.41,,
2026-08-13 23:21:37,Cloudflare DNS,1.1.1.1,NORMAL,94.85,,
2026-08-13 23:21:37,Local PC,localhost,NORMAL,,51.8,69.7
2026-08-13 23:21:43,Home Router,192.168.1.1,NORMAL,79.88,,
2026-08-13 23:21:43,Google DNS,8.8.8.8,NORMAL,69.3,,
2026-08-13 23:21:43,Cloudflare DNS,1.1.1.1,WARNING,107.43,,
2026-08-13 23:21:43,Local PC,localhost,NORMAL,,57.5,70.0
2026-08-13 23:21:49,Home Router,192.168.1.1,NORMAL,81.67,,
2026-08-13 23:21:49,Google DNS,8.8.8.8,WARNING,173.69,,
2026-08-13 23:21:50,Cloudflare DNS,1.1.1.1,CRITICAL,357.13,,
2026-08-13 23:21:50,Local PC,localhost,NORMAL,,49.6,69.4
2026-08-13 23:21:56,Home Router,192.168.1.1,NORMAL,12.54,,
2026-08-13 23:21:56,Google DNS,8.8.8.8,NORMAL,60.32,,
2026-08-13 23:21:56,Cloudflare DNS,1.1.1.1,NORMAL,20.53,,
2026-08-13 23:21:56,Local PC,localhost,NORMAL,,52.3,69.5
2026-08-13 23:22:02,Home Router,192.168.1.1,NORMAL,10.69,,
2026-08-13 23:22:02,Google DNS,8.8.8.8,NORMAL,60.62,,
2026-08-13 23:22:02,Cloudflare DNS,1.1.1.1,NORMAL,25.88,,
2026-08-13 23:22:02,Local PC,localhost,NORMAL,,9.5,68.1
2026-08-13 23:22:08,Home Router,192.168.1.1,NORMAL,16.42,,
2026-08-13 23:22:08,Google DNS,8.8.8.8,NORMAL,61.7,,
2026-08-13 23:22:08,Cloudflare DNS,1.1.1.1,NORMAL,23.69,,
2026-08-13 23:22:08,Local PC,localhost,NORMAL,,3.9,67.9
2026-08-13 23:22:14,Home Router,192.168.1.1,NORMAL,13.56,,
2026-08-13 23:22:14,Google DNS,8.8.8.8,NORMAL,62.01,,
2026-08-13 23:22:14,Cloudflare DNS,1.1.1.1,NORMAL,31.67,,
2026-08-13 23:22:14,Local PC,localhost,NORMAL,,7.6,66.7
2026-08-13 23:22:20,Home Router,192.168.1.1,NORMAL,12.25,,
2026-08-13 23:22:20,Google DNS,8.8.8.8,NORMAL,60.68,,
2026-08-13 23:22:20,Cloudflare DNS,1.1.1.1,NORMAL,21.93,,
2026-08-13 23:22:20,Local PC,localhost,NORMAL,,11.3,66.0
2026-08-13 23:22:26,Home Router,192.168.1.1,NORMAL,10.93,,
2026-08-13 23:22:26,Google DNS,8.8.8.8,NORMAL,57.81,,
2026-08-13 23:22:26,Cloudflare DNS,1.1.1.1,NORMAL,28.54,,
2026-08-13 23:22:26,Local PC,localhost,NORMAL,,12.3,65.2
2026-08-13 23:22:32,Home Router,192.168.1.1,NORMAL,25.55,,
2026-08-13 23:22:32,Google DNS,8.8.8.8,NORMAL,68.33,,
2026-08-13 23:22:33,Cloudflare DNS,1.1.1.1,NORMAL,64.88,,
2026-08-13 23:22:33,Local PC,localhost,NORMAL,,5.5,65.3
2026-08-13 23:22:39,Home Router,192.168.1.1,NORMAL,13.53,,
2026-08-13 23:22:39,Google DNS,8.8.8.8,NORMAL,61.9,,
2026-08-13 23:22:39,Cloudflare DNS,1.1.1.1,NORMAL,24.62,,
2026-08-13 23:22:39,Local PC,localhost,NORMAL,,2.3,65.2
2026-08-13 23:22:45,Home Router,192.168.1.1,NORMAL,11.69,,
2026-08-13 23:22:45,Google DNS,8.8.8.8,NORMAL,57.87,,
2026-08-13 23:22:45,Cloudflare DNS,1.1.1.1,NORMAL,19.09,,
2026-08-13 23:22:45,Local PC,localhost,NORMAL,,11.9,65.1
2026-08-13 23:22:51,Home Router,192.168.1.1,NORMAL,17.22,,
2026-08-13 23:22:51,Google DNS,8.8.8.8,NORMAL,62.35,,
2026-08-13 23:22:51,Cloudflare DNS,1.1.1.1,NORMAL,21.83,,
2026-08-13 23:22:51,Local PC,localhost,NORMAL,,14.2,65.1
2026-08-13 23:22:57,Home Router,192.168.1.1,NORMAL,14.83,,
2026-08-13 23:22:57,Google DNS,8.8.8.8,NORMAL,61.8,,
2026-08-13 23:22:57,Cloudflare DNS,1.1.1.1,NORMAL,28.04,,
2026-08-13 23:22:57,Local PC,localhost,NORMAL,,14.0,65.0
2026-08-13 23:23:03,Home Router,192.168.1.1,NORMAL,11.76,,
2026-08-13 23:23:03,Google DNS,8.8.8.8,NORMAL,58.55,,
2026-08-13 23:23:03,Cloudflare DNS,1.1.1.1,NORMAL,24.99,,
2026-08-13 23:23:03,Local PC,localhost,NORMAL,,5.3,64.6
2026-08-13 23:23:09,Home Router,192.168.1.1,NORMAL,10.91,,
2026-08-13 23:23:09,Google DNS,8.8.8.8,NORMAL,58.36,,
2026-08-13 23:23:09,Cloudflare DNS,1.1.1.1,NORMAL,23.53,,
2026-08-13 23:23:09,Local PC,localhost,NORMAL,,5.9,64.4
2026-08-13 23:23:15,Home Router,192.168.1.1,NORMAL,14.85,,
2026-08-13 23:23:15,Google DNS,8.8.8.8,NORMAL,60.29,,
2026-08-13 23:23:15,Cloudflare DNS,1.1.1.1,NORMAL,35.82,,
2026-08-13 23:23:15,Local PC,localhost,NORMAL,,9.4,64.7
2026-08-13 23:23:21,Home Router,192.168.1.1,NORMAL,23.69,,
2026-08-13 23:23:21,Google DNS,8.8.8.8,NORMAL,62.78,,
2026-08-13 23:23:21,Cloudflare DNS,1.1.1.1,NORMAL,25.62,,
2026-08-13 23:23:21,Local PC,localhost,NORMAL,,28.5,65.4
2026-08-13 23:23:27,Home Router,192.168.1.1,NORMAL,37.21,,
2026-08-13 23:23:28,Google DNS,8.8.8.8,NORMAL,82.87,,
2026-08-13 23:23:28,Cloudflare DNS,1.1.1.1,NORMAL,42.93,,
2026-08-13 23:23:28,Local PC,localhost,NORMAL,,11.0,65.3
2026-08-13 23:23:34,Home Router,192.168.1.1,NORMAL,11.68,,
2026-08-13 23:23:34,Google DNS,8.8.8.8,NORMAL,60.21,,
2026-08-13 23:23:34,Cloudflare DNS,1.1.1.1,NORMAL,20.39,,
2026-08-13 23:23:34,Local PC,localhost,NORMAL,,16.0,65.2
2026-08-13 23:23:40,Home Router,192.168.1.1,NORMAL,11.96,,
2026-08-13 23:23:40,Google DNS,8.8.8.8,NORMAL,58.28,,
2026-08-13 23:23:40,Cloudflare DNS,1.1.1.1,NORMAL,22.46,,
2026-08-13 23:23:40,Local PC,localhost,NORMAL,,16.7,65.2
2026-08-13 23:23:46,Home Router,192.168.1.1,WARNING,150.33,,
2026-08-13 23:23:46,Google DNS,8.8.8.8,NORMAL,93.05,,
2026-08-13 23:23:46,Cloudflare DNS,1.1.1.1,NORMAL,26.39,,
2026-08-13 23:23:46,Local PC,localhost,NORMAL,,24.4,65.4
2026-08-13 23:23:52,Home Router,192.168.1.1,NORMAL,23.27,,
2026-08-13 23:23:52,Google DNS,8.8.8.8,NORMAL,68.72,,
2026-08-13 23:23:52,Cloudflare DNS,1.1.1.1,NORMAL,25.02,,
2026-08-13 23:23:52,Local PC,localhost,NORMAL,,39.8,65.8
2026-08-13 23:23:58,Home Router,192.168.1.1,NORMAL,14.05,,
2026-08-13 23:23:58,Google DNS,8.8.8.8,NORMAL,60.0,,
2026-08-13 23:23:58,Cloudflare DNS,1.1.1.1,NORMAL,19.56,,
2026-08-13 23:23:58,Local PC,localhost,NORMAL,,9.0,65.9
2026-08-13 23:24:04,Home Router,192.168.1.1,NORMAL,19.78,,
2026-08-13 23:24:04,Google DNS,8.8.8.8,NORMAL,63.23,,
2026-08-13 23:24:04,Cloudflare DNS,1.1.1.1,NORMAL,26.84,,
2026-08-13 23:24:04,Local PC,localhost,NORMAL,,14.7,65.4
2026-08-13 23:24:10,Home Router,192.168.1.1,NORMAL,12.35,,
2026-08-13 23:24:11,Google DNS,8.8.8.8,NORMAL,58.84,,
2026-08-13 23:24:11,Cloudflare DNS,1.1.1.1,NORMAL,19.9,,
2026-08-13 23:24:11,Local PC,localhost,NORMAL,,5.7,65.1
2026-08-13 23:24:17,Home Router,192.168.1.1,NORMAL,14.5,,
2026-08-13 23:24:17,Google DNS,8.8.8.8,NORMAL,61.51,,
2026-08-13 23:24:17,Cloudflare DNS,1.1.1.1,NORMAL,24.99,,
2026-08-13 23:24:17,Local PC,localhost,NORMAL,,3.0,64.8
2026-08-13 23:24:23,Home Router,192.168.1.1,NORMAL,17.53,,
